Product ID,Category,Sub-Category,Product Name,Sales
FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,1141.9379999999999
TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,149.95
OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,169.68
OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",32.76
FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,697.16
FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.35999999999999
OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,70.98
FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,233.86
OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,434.352
TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,297.576
OFF-AP-10003884,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",180.66
TEC-MA-10002937,Technology,Machines,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.979
OFF-LA-10004484,Office Supplies,Labels,Avery 476,12.39
TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,438.336
OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52
FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",23.99
FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,21.936000000000003
FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2001.8600000000001
FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,918.7849999999999
FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",1.988
FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",9.94
OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,385.6
OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,103.60000000000001
OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,501.81000000000006
OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,11.168000000000001
OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408
OFF-AR-10003056,Office Supplies,Art,Newell 341,21.400000000000002
FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",89.99
FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,466.76800000000003
OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66.28399999999999
OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,362.92
FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96
FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,230.35200000000003
FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",48.896
OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,11.610000000000003
OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",285.552
OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,11.16
OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,6.88
OFF-AR-10002818,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,87.92
TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,307.98
OFF-LA-10004093,Office Supplies,Labels,Avery 486,14.62
TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,215.968
FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",8.73
OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",17.880000000000003
OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",999.432
OFF-LA-10000452,Office Supplies,Labels,Avery 488,3.15
OFF-AR-10000634,Office Supplies,Art,Newell 320,6.848000000000001
OFF-SU-10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips,7.27
OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.99200000000002
FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,23.56
OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",15.28
TEC-MA-10003353,Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer,2519.9579999999996
OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.304
TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,99.6
FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28
OFF-SU-10001935,Office Supplies,Supplies,Staple remover,8.72
FUR-TA-10001857,Furniture,Tables,Balt Solid Wood Rectangular Table,189.882
FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,4.0440000000000005
OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",1702.12
FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",301.96
OFF-AR-10003903,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,40.97
FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,514.165
FUR-FU-10001867,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",17.024
OFF-AP-10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,355.32
TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,209.92999999999998
OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,177.2
OFF-AP-10001154,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,93.78
OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,12.991999999999999
FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,301.96
OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,14.62
FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",12.35
FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1007.2320000000001
OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,7.83
OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,34.5
OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",8.448
OFF-AR-10003394,Office Supplies,Art,Newell 332,20.58
OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,5.344
FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,603.92
OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,254.05800000000002
OFF-AR-10002578,Office Supplies,Art,Newell 335,11.52
OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",46.72
OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,56.91
OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,7.16
TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,24.0
TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,7.992000000000001
OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,49.96
OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",12.192
OFF-PA-10001745,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",45.056000000000004
OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,15.424000000000001
OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",55.168
FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",722.3520000000001
OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,17.38
TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,14.850000000000001
OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,9.323999999999998
FUR-FU-10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",38.6
FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,12.132000000000001
OFF-AR-10000203,Office Supplies,Art,Newell 336,23.968000000000004
OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,330.4
FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",8.792
TEC-PH-10000455,Technology,Phones,GE 30522EE2,347.96999999999997
OFF-AR-10001545,Office Supplies,Art,Newell 326,7.04
OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",9.26
TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97
OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",38.22
OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,13.36
OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",786.48
TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,29.29
OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",44.75
TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.951999999999
OFF-PA-10001800,Office Supplies,Paper,Xerox 220,25.92
OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,3.2820000000000005
OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,6.587999999999999
FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",411.332
OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,51.52
OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,143.7
OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,167.96
OFF-PA-10002259,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",22.38
OFF-FA-10001135,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",3.168
OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96
OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,189.58800000000005
OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,46.74
OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",22.96
FUR-TA-10002607,Furniture,Tables,KI Conference Tables,567.12
OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,2.6879999999999997
TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,255.968
FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",191.984
FUR-TA-10001857,Furniture,Tables,Balt Solid Wood Rectangular Table,210.98
OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",122.97
OFF-LA-10004272,Office Supplies,Labels,Avery 482,2.89
FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",9.94
OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.9460000000000006
OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,31.4
OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,38.388000000000005
OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",106.75
TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,328.224
TEC-PH-10002033,Technology,Phones,Konftel 250 Conference phone - Charcoal black,284.82
OFF-LA-10002195,Office Supplies,Labels,Avery 481,21.560000000000002
OFF-AP-10001154,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,281.34000000000003
OFF-PA-10000061,Office Supplies,Paper,Xerox 205,51.84
OFF-PA-10004947,Office Supplies,Paper,Easy-staple paper,10.272000000000002
OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816000000000003
OFF-PA-10004971,Office Supplies,Paper,Xerox 196,11.56
OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",10.649999999999999
OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,60.449999999999996
OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,14.03
OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",23.696
FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,307.666
OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,104.79
TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,71.98400000000001
OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",11.67
FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84
OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",34.76
FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,1024.716
OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",17.216
FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,41.37
OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",50.112
OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",155.94
OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,15.76
FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",542.646
FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",215.65
OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,33.04
OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,158.36800000000002
OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",65.568
FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,140.81
OFF-BI-10004352,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,2.0250000000000004
OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,213.92
OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94
OFF-AR-10000588,Office Supplies,Art,Newell 345,59.519999999999996
TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,419.94399999999996
OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.0800000000000003
FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",2065.32
TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,20.37
OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil,2.78
OFF-AR-10002671,Office Supplies,Art,"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",1113.0240000000001
TEC-AC-10003133,Technology,Accessories,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,13.616
TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),559.984
OFF-PA-10001712,Office Supplies,Paper,Xerox 1948,39.96
FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",455.1
TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter,255.93600000000004
OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,17.472
OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,124.75
OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,109.92
OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,2.96
OFF-AR-10003732,Office Supplies,Art,Newell 333,19.459999999999997
FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,319.41
OFF-PA-10001763,Office Supplies,Paper,Xerox 1896,19.98
OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,31.086000000000006
TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.38400000000001
TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,3347.37
OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,10.16
OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,192.16000000000003
OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,9.552
OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",47.18
FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,41.849999999999994
OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",69.712
OFF-LA-10003223,Office Supplies,Labels,Avery 508,11.784
FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,470.30199999999996
OFF-LA-10004055,Office Supplies,Labels,Color-Coded Legal Exhibit Labels,9.82
TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,58.58
OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",62.18
OFF-PA-10004355,Office Supplies,Paper,Xerox 231,20.736000000000004
FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",183.84
FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",35.49
TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,85.14
OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,40.096000000000004
OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,64.96
OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,19.92
FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,854.94
OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28.4
OFF-PA-10000157,Office Supplies,Paper,Xerox 191,59.94
OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,27.439999999999998
TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,55.176
OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44
FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",4.656000000000001
TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,239.96999999999997
TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),699.98
TEC-PH-10003885,Technology,Phones,Cisco SPA508G,197.96999999999997
TEC-PH-10000004,Technology,Phones,Belkin iPhone and iPad Lightning Cable,11.992
OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,8.64
OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,484.65000000000003
FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",165.048
OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",21.72
FUR-FU-10004460,Furniture,Furnishings,"Howard Miller 12"" Round Wall Clock",282.88800000000003
OFF-PA-10001166,Office Supplies,Paper,Xerox 2,15.552000000000003
FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.5680000000001
OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,10.368000000000002
TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,39.96000000000001
OFF-EN-10002986,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",62.96
OFF-LA-10002034,Office Supplies,Labels,Avery 478,9.82
FUR-FU-10004712,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",56.56
FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,168.46400000000003
OFF-PA-10000130,Office Supplies,Paper,Xerox 199,3.4240000000000004
FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",108.925
OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,208.56
FUR-FU-10001986,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",40.784
OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,497.61
OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,101.88
FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",209.88
FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,520.0500000000001
TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,78.15
FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,747.558
OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,13.943999999999999
OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,14.624000000000002
FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1018.1039999999999
FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56
FUR-TA-10002228,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",400.032
OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,348.84
OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,26.976
OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils,15.48
OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",198.27200000000002
TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,406.368
OFF-LA-10000452,Office Supplies,Labels,Avery 488,3.15
FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424
FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",37.74
OFF-SU-10001935,Office Supplies,Supplies,Staple remover,6.976000000000001
OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,54.816
FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",155.82
OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,38.88
OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,14.352000000000002
OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,12.096000000000002
OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,37.24
OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,250.272
OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,19.096
OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,36.24000000000001
OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.4300000000001
OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",7.644000000000001
TEC-PH-10003963,Technology,Phones,GE 2-Jack Phone Line Splitter,494.376
TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,178.38400000000001
OFF-PA-10001937,Office Supplies,Paper,Xerox 21,15.552000000000003
TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,1212.848
OFF-LA-10000973,Office Supplies,Labels,Avery 502,7.5600000000000005
OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,20.82
FUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,126.30000000000001
OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,100.24000000000001
FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,5.28
OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,48.94
TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",18.392
TEC-PH-10002496,Technology,Phones,Cisco SPA301,374.37600000000003
OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",4.672
OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,182.72
OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,12.461999999999996
OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,2.624
OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,79.14
FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,39.98
TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,119.96
OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93
TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,191.472
TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,95.98400000000001
OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,334.76800000000003
OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,51.52000000000001
OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,15.552000000000003
